"dia","mes","ano","porcentagem","data","dia_semana","racionamento","index"
1,1,2001,0.357592922761522,2001-01-01,"Segunda Feira","FASE 0",1
8,1,2001,0.353570439606885,2001-01-08,"Segunda Feira","FASE 0",8
15,1,2001,0.351335726743197,2001-01-15,"Segunda Feira","FASE 0",15
22,1,2001,0.347757757125576,2001-01-22,"Segunda Feira","FASE 0",22
29,1,2001,0.344182216543676,2001-01-29,"Segunda Feira","FASE 0",29
5,2,2001,0.340604246926055,2001-02-05,"Segunda Feira","FASE 0",36
12,2,2001,0.337028706344155,2001-02-12,"Segunda Feira","FASE 0",43
19,2,2001,0.333450736726534,2001-02-19,"Segunda Feira","FASE 0",50
26,2,2001,0.329875196144635,2001-02-26,"Segunda Feira","FASE 0",57
5,3,2001,0.325850283954276,2001-03-05,"Segunda Feira","FASE 0",64
12,3,2001,0.35267655446141,2001-03-12,"Segunda Feira","FASE 0",71
19,3,2001,0.374746773026044,2001-03-19,"Segunda Feira","FASE 0",78
26,3,2001,0.372242437197281,2001-03-26,"Segunda Feira","FASE 0",85
2,4,2001,0.378251871572023,2001-04-02,"Segunda Feira","FASE 0",92
9,4,2001,0.379753015647848,2001-04-09,"Segunda Feira","FASE 0",99
16,4,2001,0.376247917101869,2001-04-16,"Segunda Feira","FASE 0",106
23,4,2001,0.373743581273106,2001-04-23,"Segunda Feira","FASE 0",113
30,4,2001,0.370238482727127,2001-04-30,"Segunda Feira","FASE 0",120
4,6,2001,0.354017382179622,2001-06-04,"Segunda Feira","FASE 0",124
11,6,2001,0.351782669315935,2001-06-11,"Segunda Feira","FASE 0",131
18,6,2001,0.349992469989264,2001-06-18,"Segunda Feira","FASE 0",138
25,6,2001,0.347757757125576,2001-06-25,"Segunda Feira","FASE 0",145
2,7,2001,0.348204699698314,2001-07-02,"Segunda Feira","FASE 0",152
9,7,2001,0.346416929407364,2001-07-09,"Segunda Feira","FASE 0",159
16,7,2001,0.343735273970939,2001-07-16,"Segunda Feira","FASE 0",166
23,7,2001,0.342838959789743,2001-07-23,"Segunda Feira","FASE 0",173
30,7,2001,0.340604246926055,2001-07-30,"Segunda Feira","FASE 0",180
6,8,2001,0.338369534062368,2001-08-06,"Segunda Feira","FASE 0",187
13,8,2001,0.335687878625943,2001-08-13,"Segunda Feira","FASE 0",194
20,8,2001,0.333003794153797,2001-08-20,"Segunda Feira","FASE 0",201
27,8,2001,0.330322138717372,2001-08-27,"Segunda Feira","FASE 0",208
3,9,2001,0.328087425853685,2001-09-03,"Segunda Feira","FASE 0",215
10,9,2001,0.324956398808801,2001-09-10,"Segunda Feira","FASE 0",222
17,9,2001,0.322274743372376,2001-09-17,"Segunda Feira","FASE 0",229
24,9,2001,0.319143716327492,2001-09-24,"Segunda Feira","FASE 0",236
1,10,2001,0.31521596556599,2001-10-01,"Segunda Feira","FASE 0",243
8,10,2001,0.312420145450659,2001-10-08,"Segunda Feira","FASE 0",250
15,10,2001,0.310421049051947,2001-10-15,"Segunda Feira","FASE 0",257
22,10,2001,0.308023590794926,2001-10-22,"Segunda Feira","FASE 0",264
29,10,2001,0.304829408821286,2001-10-29,"Segunda Feira","FASE 0",271
5,11,2001,0.302031159670234,2001-11-05,"Segunda Feira","FASE 0",278
12,11,2001,0.298834548660873,2001-11-12,"Segunda Feira","FASE 0",285
19,11,2001,0.295637937651511,2001-11-19,"Segunda Feira","FASE 0",292
26,11,2001,0.292443755677871,2001-11-26,"Segunda Feira","FASE 0",299
3,12,2001,0.288846353774479,2001-12-03,"Segunda Feira","FASE 0",306
10,12,2001,0.285649742765117,2001-12-10,"Segunda Feira","FASE 0",313
17,12,2001,0.282853922649786,2001-12-17,"Segunda Feira","FASE 0",320
24,12,2001,0.279657311640425,2001-12-24,"Segunda Feira","FASE 0",327
31,12,2001,0.276460700631063,2001-12-31,"Segunda Feira","FASE 0",334
7,1,2002,0.368737338651302,2002-01-07,"Segunda Feira","FASE 0",341
14,1,2002,0.384761687305374,2002-01-14,"Segunda Feira","FASE 0",348
21,1,2002,0.385262068663982,2002-01-21,"Segunda Feira","FASE 0",355
28,1,2002,0.38276016187094,2002-01-28,"Segunda Feira","FASE 0",362
4,2,2002,0.382257351476611,2002-02-04,"Segunda Feira","FASE 0",369
11,2,2002,0.395779793337641,2002-02-11,"Segunda Feira","FASE 0",376
18,2,2002,0.402289609070991,2002-02-18,"Segunda Feira","FASE 0",383
25,2,2002,0.400788464995166,2002-02-25,"Segunda Feira","FASE 0",390
4,3,2002,0.45281841014754,2002-03-04,"Segunda Feira","FASE 0",397
11,3,2002,0.453940624650826,2002-03-11,"Segunda Feira","FASE 0",404
18,3,2002,0.450017731960766,2002-03-18,"Segunda Feira","FASE 0",411
25,3,2002,0.447778161025636,2002-03-25,"Segunda Feira","FASE 0",418
1,4,2002,0.449459053744844,2002-04-01,"Segunda Feira","FASE 0",425
8,4,2002,0.44665594652235,2002-04-08,"Segunda Feira","FASE 0",432
15,4,2002,0.446097268306428,2002-04-15,"Segunda Feira","FASE 0",439
22,4,2002,0.446097268306428,2002-04-22,"Segunda Feira","FASE 0",446
29,4,2002,0.442735482868011,2002-04-29,"Segunda Feira","FASE 0",453
6,5,2002,0.439373697429594,2002-05-06,"Segunda Feira","FASE 0",460
13,5,2002,0.441615697400446,2002-05-13,"Segunda Feira","FASE 0",467
20,5,2002,0.439934804681238,2002-05-20,"Segunda Feira","FASE 0",474
27,5,2002,0.441054590148803,2002-05-27,"Segunda Feira","FASE 0",481
3,6,2002,0.440495911932881,2002-06-03,"Segunda Feira","FASE 0",488
10,6,2002,0.439373697429594,2002-06-10,"Segunda Feira","FASE 0",495
17,6,2002,0.437692804710386,2002-06-17,"Segunda Feira","FASE 0",502
24,6,2002,0.435453233775256,2002-06-24,"Segunda Feira","FASE 0",509
1,7,2002,0.433211233804404,2002-07-01,"Segunda Feira","FASE 0",516
8,7,2002,0.429851877401709,2002-07-08,"Segunda Feira","FASE 0",523
15,7,2002,0.428729662898423,2002-07-15,"Segunda Feira","FASE 0",530
22,7,2002,0.424809199244084,2002-07-22,"Segunda Feira","FASE 0",537
29,7,2002,0.422569628308954,2002-07-29,"Segunda Feira","FASE 0",544
5,8,2002,0.419207842870537,2002-08-05,"Segunda Feira","FASE 0",551
12,8,2002,0.415846057432121,2002-08-12,"Segunda Feira","FASE 0",558
19,8,2002,0.412484271993704,2002-08-19,"Segunda Feira","FASE 0",565
26,8,2002,0.408801853840063,2002-08-26,"Segunda Feira","FASE 0",572
2,9,2002,0.4062975180113,2002-09-02,"Segunda Feira","FASE 0",579
9,9,2002,0.402792419465321,2002-09-09,"Segunda Feira","FASE 0",586
16,9,2002,0.39978770227795,2002-09-16,"Segunda Feira","FASE 0",593
23,9,2002,0.395779793337641,2002-09-23,"Segunda Feira","FASE 0",600
30,9,2002,0.391774313433053,2002-09-30,"Segunda Feira","FASE 0",607
7,10,2002,0.387766404492744,2002-10-07,"Segunda Feira","FASE 0",614
14,10,2002,0.384261305946765,2002-10-14,"Segunda Feira","FASE 0",621
21,10,2002,0.380756207400786,2002-10-21,"Segunda Feira","FASE 0",628
28,10,2002,0.376247917101869,2002-10-28,"Segunda Feira","FASE 0",635
4,11,2002,0.372242437197281,2002-11-04,"Segunda Feira","FASE 0",642
11,11,2002,0.367734146898364,2002-11-11,"Segunda Feira","FASE 0",649
18,11,2002,0.363728666993777,2002-11-18,"Segunda Feira","FASE 0",656
25,11,2002,0.359830064660931,2002-11-25,"Segunda Feira","FASE 0",663
2,12,2002,0.35625209504331,2002-12-02,"Segunda Feira","FASE 0",670
9,12,2002,0.35267655446141,2002-12-09,"Segunda Feira","FASE 0",677
16,12,2002,0.349992469989264,2002-12-16,"Segunda Feira","FASE 0",684
23,12,2002,0.345969986834626,2002-12-23,"Segunda Feira","FASE 0",691
30,12,2002,0.342392017217005,2002-12-30,"Segunda Feira","FASE 0",698
6,1,2003,0.338369534062368,2003-01-06,"Segunda Feira","FASE 0",705
13,1,2003,0.334344621872009,2003-01-13,"Segunda Feira","FASE 0",712
20,1,2003,0.331216023862847,2003-01-20,"Segunda Feira","FASE 0",719
27,1,2003,0.328534368426422,2003-01-27,"Segunda Feira","FASE 0",726
3,2,2003,0.326297226527013,2003-02-03,"Segunda Feira","FASE 0",733
10,2,2003,0.323615571090588,2003-02-10,"Segunda Feira","FASE 0",740
17,2,2003,0.328087425853685,2003-02-17,"Segunda Feira","FASE 0",747
24,2,2003,0.325403341381538,2003-02-24,"Segunda Feira","FASE 0",754
3,3,2003,0.322274743372376,2003-03-03,"Segunda Feira","FASE 0",761
10,3,2003,0.31959065890023,2003-03-10,"Segunda Feira","FASE 0",768
17,3,2003,0.31601511831833,2003-03-17,"Segunda Feira","FASE 0",775
24,3,2003,0.334344621872009,2003-03-24,"Segunda Feira","FASE 0",782
31,3,2003,0.333897679299272,2003-03-31,"Segunda Feira","FASE 0",789
7,4,2003,0.33792259148963,2003-04-07,"Segunda Feira","FASE 0",796
14,4,2003,0.342838959789743,2003-04-14,"Segunda Feira","FASE 0",803
21,4,2003,0.340157304353318,2003-04-21,"Segunda Feira","FASE 0",810
28,4,2003,0.338369534062368,2003-04-28,"Segunda Feira","FASE 0",817
5,5,2003,0.33792259148963,2003-05-05,"Segunda Feira","FASE 0",824
12,5,2003,0.335687878625943,2003-05-12,"Segunda Feira","FASE 0",831
19,5,2003,0.332556851581059,2003-05-19,"Segunda Feira","FASE 0",838
26,5,2003,0.330322138717372,2003-05-26,"Segunda Feira","FASE 0",845
2,6,2003,0.327191111672488,2003-06-02,"Segunda Feira","FASE 0",852
9,6,2003,0.325403341381538,2003-06-09,"Segunda Feira","FASE 0",859
16,6,2003,0.323615571090588,2003-06-16,"Segunda Feira","FASE 0",866
23,6,2003,0.322274743372376,2003-06-23,"Segunda Feira","FASE 0",873
30,6,2003,0.31959065890023,2003-06-30,"Segunda Feira","FASE 0",880
7,7,2003,0.316462060891067,2003-07-07,"Segunda Feira","FASE 0",887
14,7,2003,0.31481760370768,2003-07-14,"Segunda Feira","FASE 0",894
21,7,2003,0.312019354556628,2003-07-21,"Segunda Feira","FASE 0",901
28,7,2003,0.309621896299607,2003-07-28,"Segunda Feira","FASE 0",908
4,8,2003,0.307224438042586,2003-08-04,"Segunda Feira","FASE 0",915
11,8,2003,0.303629465174915,2003-08-11,"Segunda Feira","FASE 0",922
18,8,2003,0.301632797811925,2003-08-18,"Segunda Feira","FASE 0",929
25,8,2003,0.299235339554904,2003-08-25,"Segunda Feira","FASE 0",936
1,9,2003,0.296837881297882,2003-09-01,"Segunda Feira","FASE 0",943
8,9,2003,0.294440423040861,2003-09-08,"Segunda Feira","FASE 0",950
15,9,2003,0.29204296478384,2003-09-15,"Segunda Feira","FASE 0",957
22,9,2003,0.288846353774479,2003-09-22,"Segunda Feira","FASE 0",964
29,9,2003,0.285649742765117,2003-09-29,"Segunda Feira","FASE 0",971
6,10,2003,0.282453131755756,2003-10-06,"Segunda Feira","FASE 0",978
13,10,2003,0.278858158888085,2003-10-13,"Segunda Feira","FASE 0",985
20,10,2003,0.27570769955743,2003-10-20,"Segunda Feira","FASE 0",992
27,10,2003,0.272875443906278,2003-10-27,"Segunda Feira","FASE 0",999
3,11,2003,0.270043188255126,2003-11-03,"Segunda Feira","FASE 0",1006
10,11,2003,0.266856293388651,2003-11-10,"Segunda Feira","FASE 0",1013
17,11,2003,0.263669398522175,2003-11-17,"Segunda Feira","FASE 0",1020
24,11,2003,0.260482503655699,2003-11-24,"Segunda Feira","FASE 0",1027
1,12,2003,0.257295608789223,2003-12-01,"Segunda Feira","FASE 0",1034
8,12,2003,0.254111142958468,2003-12-08,"Segunda Feira","FASE 0",1041
15,12,2003,0.250924248091992,2003-12-15,"Segunda Feira","FASE 0",1048
22,12,2003,0.247382714010192,2003-12-22,"Segunda Feira","FASE 0",1055
29,12,2003,0.244195819143716,2003-12-29,"Segunda Feira","FASE 0",1062
5,1,2004,0.241363563492565,2004-01-05,"Segunda Feira","FASE 0",1069
12,1,2004,0.239398473593953,2004-01-12,"Segunda Feira","FASE 0",1076
19,1,2004,0.275353060342105,2004-01-19,"Segunda Feira","FASE 0",1083
26,1,2004,0.575258813756115,2004-01-26,"Segunda Feira","FASE 0",1090
2,2,2004,1,2004-02-02,"Segunda Feira","FASE 0",1097
9,2,2004,1,2004-02-09,"Segunda Feira","FASE 0",1104
16,2,2004,1,2004-02-16,"Segunda Feira","FASE 0",1111
23,2,2004,1,2004-02-23,"Segunda Feira","FASE 0",1118
1,3,2004,1,2004-03-01,"Segunda Feira","FASE 0",1125
8,3,2004,1,2004-03-08,"Segunda Feira","FASE 0",1132
15,3,2004,1,2004-03-15,"Segunda Feira","FASE 0",1139
22,3,2004,1,2004-03-22,"Segunda Feira","FASE 0",1146
29,3,2004,1,2004-03-29,"Segunda Feira","FASE 0",1153
5,4,2004,1,2004-04-05,"Segunda Feira","FASE 0",1160
12,4,2004,1,2004-04-12,"Segunda Feira","FASE 0",1167
19,4,2004,1,2004-04-19,"Segunda Feira","FASE 0",1174
26,4,2004,1,2004-04-26,"Segunda Feira","FASE 0",1181
7,6,2004,0.994296624126154,2004-06-07,"Segunda Feira","FASE 0",1192
14,6,2004,0.990495183222164,2004-06-14,"Segunda Feira","FASE 0",1199
21,6,2004,0.99239711819202,2004-06-21,"Segunda Feira","FASE 0",1206
28,6,2004,0.990495183222164,2004-06-28,"Segunda Feira","FASE 0",1213
5,7,2004,0.98859567728803,2004-07-05,"Segunda Feira","FASE 0",1220
12,7,2004,0.99239711819202,2004-07-12,"Segunda Feira","FASE 0",1227
19,7,2004,0.99619855909601,2004-07-19,"Segunda Feira","FASE 0",1234
26,7,2004,0.993346871159087,2004-07-26,"Segunda Feira","FASE 0",1241
2,8,2004,0.989545430255097,2004-08-02,"Segunda Feira","FASE 0",1248
9,8,2004,0.985743989351107,2004-08-09,"Segunda Feira","FASE 0",1255
16,8,2004,0.980990366444329,2004-08-16,"Segunda Feira","FASE 0",1262
23,8,2004,0.978138678507406,2004-08-23,"Segunda Feira","FASE 0",1269
30,8,2004,0.973387484636349,2004-08-30,"Segunda Feira","FASE 0",1276
6,9,2004,0.967684108762503,2004-09-06,"Segunda Feira","FASE 0",1283
13,9,2004,0.964064845537619,2004-09-13,"Segunda Feira","FASE 0",1290
20,9,2004,0.958725825021983,2004-09-20,"Segunda Feira","FASE 0",1297
27,9,2004,0.954278260616101,2004-09-27,"Segunda Feira","FASE 0",1304
4,10,2004,0.949830696210218,2004-10-04,"Segunda Feira","FASE 0",1311
11,10,2004,0.943602648620551,2004-10-11,"Segunda Feira","FASE 0",1318
18,10,2004,0.938263628104915,2004-10-18,"Segunda Feira","FASE 0",1325
25,10,2004,0.932035580515247,2004-10-25,"Segunda Feira","FASE 0",1332
1,11,2004,0.926698989035333,2004-11-01,"Segunda Feira","FASE 0",1339
8,11,2004,0.920470941445665,2004-11-08,"Segunda Feira","FASE 0",1346
15,11,2004,0.916084102932818,2004-11-15,"Segunda Feira","FASE 0",1353
22,11,2004,0.910074668558076,2004-11-22,"Segunda Feira","FASE 0",1360
29,11,2004,0.904922683792988,2004-11-29,"Segunda Feira","FASE 0",1367
6,12,2004,0.898910820382525,2004-12-06,"Segunda Feira","FASE 0",1374
13,12,2004,0.892898956972061,2004-12-13,"Segunda Feira","FASE 0",1381
20,12,2004,0.886889522597319,2004-12-20,"Segunda Feira","FASE 0",1388
27,12,2004,0.881737537832231,2004-12-27,"Segunda Feira","FASE 0",1395
3,1,2005,0.875725674421768,2005-01-03,"Segunda Feira","FASE 0",1402
10,1,2005,0.869716240047026,2005-01-10,"Segunda Feira","FASE 0",1409
17,1,2005,0.864564255281938,2005-01-17,"Segunda Feira","FASE 0",1416
24,1,2005,0.85941227051685,2005-01-24,"Segunda Feira","FASE 0",1423
31,1,2005,0.8997706990279,2005-01-31,"Segunda Feira","FASE 0",1430
7,2,2005,0.894616285227091,2005-02-07,"Segunda Feira","FASE 0",1437
14,2,2005,0.891181628717032,2005-02-14,"Segunda Feira","FASE 0",1444
21,2,2005,0.890324179107378,2005-02-21,"Segunda Feira","FASE 0",1451
28,2,2005,0.884312315696915,2005-02-28,"Segunda Feira","FASE 0",1458
7,3,2005,0.878302881322173,2005-03-07,"Segunda Feira","FASE 0",1465
14,3,2005,0.872291017911709,2005-03-14,"Segunda Feira","FASE 0",1472
21,3,2005,0.871433568302055,2005-03-21,"Segunda Feira","FASE 0",1479
28,3,2005,1,2005-03-28,"Segunda Feira","FASE 0",1486
4,4,2005,1,2005-04-04,"Segunda Feira","FASE 0",1493
11,4,2005,1,2005-04-11,"Segunda Feira","FASE 0",1500
18,4,2005,1,2005-04-18,"Segunda Feira","FASE 0",1507
25,4,2005,1,2005-04-25,"Segunda Feira","FASE 0",1514
2,5,2005,1,2005-05-02,"Segunda Feira","FASE 0",1521
9,5,2005,1,2005-05-09,"Segunda Feira","FASE 0",1528
16,5,2005,1,2005-05-16,"Segunda Feira","FASE 0",1535
23,5,2005,1,2005-05-23,"Segunda Feira","FASE 0",1542
30,5,2005,1,2005-05-30,"Segunda Feira","FASE 0",1549
6,6,2005,1,2005-06-06,"Segunda Feira","FASE 0",1556
13,6,2005,1,2005-06-13,"Segunda Feira","FASE 0",1563
20,6,2005,1,2005-06-20,"Segunda Feira","FASE 0",1570
27,6,2005,1,2005-06-27,"Segunda Feira","FASE 0",1577
4,7,2005,1,2005-07-04,"Segunda Feira","FASE 0",1584
11,7,2005,1,2005-07-11,"Segunda Feira","FASE 0",1591
18,7,2005,1,2005-07-18,"Segunda Feira","FASE 0",1598
25,7,2005,1,2005-07-25,"Segunda Feira","FASE 0",1605
1,8,2005,1,2005-08-01,"Segunda Feira","FASE 0",1612
8,8,2005,0.998100494065866,2005-08-08,"Segunda Feira","FASE 0",1619
15,8,2005,0.99239711819202,2005-08-15,"Segunda Feira","FASE 0",1626
22,8,2005,0.990495183222164,2005-08-22,"Segunda Feira","FASE 0",1633
29,8,2005,0.987643495285242,2005-08-29,"Segunda Feira","FASE 0",1640
5,9,2005,0.982892301414185,2005-09-05,"Segunda Feira","FASE 0",1647
12,9,2005,0.977188925540339,2005-09-12,"Segunda Feira","FASE 0",1654
19,9,2005,0.971485549666493,2005-09-19,"Segunda Feira","FASE 0",1661
26,9,2005,0.965842899685683,2005-09-26,"Segunda Feira","FASE 0",1668
3,10,2005,0.960506308205768,2005-10-03,"Segunda Feira","FASE 0",1675
10,10,2005,0.954278260616101,2005-10-10,"Segunda Feira","FASE 0",1682
17,10,2005,0.948050213026433,2005-10-17,"Segunda Feira","FASE 0",1689
24,10,2005,0.940933138362733,2005-10-24,"Segunda Feira","FASE 0",1696
31,10,2005,0.934705090773065,2005-10-31,"Segunda Feira","FASE 0",1703
7,11,2005,0.927588016109365,2005-11-07,"Segunda Feira","FASE 0",1710
14,11,2005,0.921359968519697,2005-11-14,"Segunda Feira","FASE 0",1717
21,11,2005,0.916084102932818,2005-11-21,"Segunda Feira","FASE 0",1724
28,11,2005,0.910074668558076,2005-11-28,"Segunda Feira","FASE 0",1731
5,12,2005,0.904062805147613,2005-12-05,"Segunda Feira","FASE 0",1738
12,12,2005,0.914366774677788,2005-12-12,"Segunda Feira","FASE 0",1745
19,12,2005,0.908357340303046,2005-12-19,"Segunda Feira","FASE 0",1752
26,12,2005,0.903205355537959,2005-12-26,"Segunda Feira","FASE 0",1759
2,1,2006,0.898050941737149,2006-01-02,"Segunda Feira","FASE 0",1766
9,1,2006,0.891181628717032,2006-01-09,"Segunda Feira","FASE 0",1773
16,1,2006,0.88517219434229,2006-01-16,"Segunda Feira","FASE 0",1780
23,1,2006,0.880020209577202,2006-01-23,"Segunda Feira","FASE 0",1787
30,1,2006,0.874008346166739,2006-01-30,"Segunda Feira","FASE 0",1794
6,2,2006,0.869716240047026,2006-02-06,"Segunda Feira","FASE 0",1801
13,2,2006,0.863704376636563,2006-02-13,"Segunda Feira","FASE 0",1808
20,2,2006,0.864564255281938,2006-02-20,"Segunda Feira","FASE 0",1815
27,2,2006,0.858552391871475,2006-02-27,"Segunda Feira","FASE 0",1822
