"dia","mes","ano","porcentagem","data","dia_semana","racionamento","index"
25,4,2011,1,2011-04-25,"Segunda Feira","FASE 0",3705
2,5,2011,1,2011-05-02,"Segunda Feira","FASE 0",3712
9,5,2011,1,2011-05-09,"Segunda Feira","FASE 0",3719
16,5,2011,1,2011-05-16,"Segunda Feira","FASE 0",3726
23,5,2011,1,2011-05-23,"Segunda Feira","FASE 0",3733
30,5,2011,1,2011-05-30,"Segunda Feira","FASE 0",3740
6,6,2011,1,2011-06-06,"Segunda Feira","FASE 0",3747
13,6,2011,1,2011-06-13,"Segunda Feira","FASE 0",3754
20,6,2011,1,2011-06-20,"Segunda Feira","FASE 0",3761
27,6,2011,1,2011-06-27,"Segunda Feira","FASE 0",3768
4,7,2011,1,2011-07-04,"Segunda Feira","FASE 0",3775
11,7,2011,1,2011-07-11,"Segunda Feira","FASE 0",3782
18,7,2011,1,2011-07-18,"Segunda Feira","FASE 0",3789
25,7,2011,1,2011-07-25,"Segunda Feira","FASE 0",3796
1,8,2011,1,2011-08-01,"Segunda Feira","FASE 0",3803
8,8,2011,1,2011-08-08,"Segunda Feira","FASE 0",3810
15,8,2011,1,2011-08-15,"Segunda Feira","FASE 0",3817
22,8,2011,1,2011-08-22,"Segunda Feira","FASE 0",3824
29,8,2011,1,2011-08-29,"Segunda Feira","FASE 0",3831
5,9,2011,1,2011-09-05,"Segunda Feira","FASE 0",3838
12,9,2011,1,2011-09-12,"Segunda Feira","FASE 0",3845
19,9,2011,1,2011-09-19,"Segunda Feira","FASE 0",3852
26,9,2011,0.99619855909601,2011-09-26,"Segunda Feira","SEM RACIONAMENTO",3859
3,10,2011,0.990495183222164,2011-10-03,"Segunda Feira","SEM RACIONAMENTO",3866
10,10,2011,0.982892301414185,2011-10-10,"Segunda Feira","SEM RACIONAMENTO",3873
17,10,2011,0.977188925540339,2011-10-17,"Segunda Feira","SEM RACIONAMENTO",3880
24,10,2011,0.971485549666493,2011-10-24,"Segunda Feira","SEM RACIONAMENTO",3887
31,10,2011,0.964953872611651,2011-10-31,"Segunda Feira","SEM RACIONAMENTO",3894
7,11,2011,0.958725825021983,2011-11-07,"Segunda Feira","SEM RACIONAMENTO",3901
14,11,2011,0.953389233542069,2011-11-14,"Segunda Feira","SEM RACIONAMENTO",3908
21,11,2011,0.947161185952401,2011-11-21,"Segunda Feira","SEM RACIONAMENTO",3915
28,11,2011,0.940933138362733,2011-11-28,"Segunda Feira","SEM RACIONAMENTO",3922
5,12,2011,0.933816063699033,2011-12-05,"Segunda Feira","SEM RACIONAMENTO",3929
12,12,2011,0.926698989035333,2011-12-12,"Segunda Feira","SEM RACIONAMENTO",3936
19,12,2011,0.918690458261879,2011-12-19,"Segunda Feira","SEM RACIONAMENTO",3943
26,12,2011,0.912649446422759,2011-12-26,"Segunda Feira","SEM RACIONAMENTO",3950
2,1,2012,0.905780133402642,2012-01-02,"Segunda Feira","SEM RACIONAMENTO",3957
9,1,2012,0.8997706990279,2012-01-09,"Segunda Feira","SEM RACIONAMENTO",3964
16,1,2012,0.892898956972061,2012-01-16,"Segunda Feira","SEM RACIONAMENTO",3971
23,1,2012,0.891181628717032,2012-01-23,"Segunda Feira","SEM RACIONAMENTO",3978
30,1,2012,0.888606850852349,2012-01-30,"Segunda Feira","SEM RACIONAMENTO",3985
6,2,2012,0.882594987441885,2012-02-06,"Segunda Feira","SEM RACIONAMENTO",3992
13,2,2012,0.875725674421768,2012-02-13,"Segunda Feira","SEM RACIONAMENTO",3999
20,2,2012,0.881737537832231,2012-02-20,"Segunda Feira","SEM RACIONAMENTO",4006
27,2,2012,0.878302881322173,2012-02-27,"Segunda Feira","SEM RACIONAMENTO",4013
5,3,2012,0.869716240047026,2012-03-05,"Segunda Feira","SEM RACIONAMENTO",4020
12,3,2012,0.862846927026909,2012-03-12,"Segunda Feira","SEM RACIONAMENTO",4027
19,3,2012,0.854260285751762,2012-03-19,"Segunda Feira","SEM RACIONAMENTO",4034
26,3,2012,0.84653109408627,2012-03-26,"Segunda Feira","SEM RACIONAMENTO",4041
2,4,2012,0.838804331456498,2012-04-02,"Segunda Feira","SEM RACIONAMENTO",4048
9,4,2012,0.831935018436381,2012-04-09,"Segunda Feira","SEM RACIONAMENTO",4055
16,4,2012,0.824499740093178,2012-04-16,"Segunda Feira","SEM RACIONAMENTO",4062
23,4,2012,0.818716206040526,2012-04-23,"Segunda Feira","SEM RACIONAMENTO",4069
30,4,2012,0.811280927697323,2012-04-30,"Segunda Feira","SEM RACIONAMENTO",4076
7,5,2012,0.805497393644671,2012-05-07,"Segunda Feira","SEM RACIONAMENTO",4083
14,5,2012,0.798890416482465,2012-05-14,"Segunda Feira","SEM RACIONAMENTO",4090
21,5,2012,0.793106882429813,2012-05-21,"Segunda Feira","SEM RACIONAMENTO",4097
28,5,2012,0.788977521703434,2012-05-28,"Segunda Feira","SEM RACIONAMENTO",4104
4,6,2012,0.784845731941334,2012-06-04,"Segunda Feira","SEM RACIONAMENTO",4111
11,6,2012,0.779890499069679,2012-06-11,"Segunda Feira","SEM RACIONAMENTO",4118
18,6,2012,0.774106965017028,2012-06-18,"Segunda Feira","SEM RACIONAMENTO",4125
25,6,2012,0.7716293485812,2012-06-25,"Segunda Feira","SEM RACIONAMENTO",4132
2,7,2012,0.768323430964376,2012-07-02,"Segunda Feira","SEM RACIONAMENTO",4139
9,7,2012,0.764194070237997,2012-07-09,"Segunda Feira","SEM RACIONAMENTO",4146
16,7,2012,0.761714024766448,2012-07-16,"Segunda Feira","SEM RACIONAMENTO",4153
23,7,2012,0.756758791894794,2012-07-23,"Segunda Feira","SEM RACIONAMENTO",4160
30,7,2012,0.750975257842142,2012-07-30,"Segunda Feira","SEM RACIONAMENTO",4167
6,8,2012,0.745393333754366,2012-08-06,"Segunda Feira","SEM RACIONAMENTO",4174
13,8,2012,0.739891567845397,2012-08-13,"Segunda Feira","SEM RACIONAMENTO",4181
20,8,2012,0.735176809510161,2012-08-20,"Segunda Feira","SEM RACIONAMENTO",4188
27,8,2012,0.729675043601191,2012-08-27,"Segunda Feira","SEM RACIONAMENTO",4195
3,9,2012,0.72338869915421,2012-09-03,"Segunda Feira","SEM RACIONAMENTO",4202
10,9,2012,0.718673940818974,2012-09-10,"Segunda Feira","SEM RACIONAMENTO",4209
17,9,2012,0.712385167336271,2012-09-17,"Segunda Feira","SEM RACIONAMENTO",4216
24,9,2012,0.706098822889289,2012-09-24,"Segunda Feira","SEM RACIONAMENTO",4223
1,10,2012,0.699810049406587,2012-10-01,"Segunda Feira","SEM RACIONAMENTO",4230
8,10,2012,0.693523704959605,2012-10-08,"Segunda Feira","SEM RACIONAMENTO",4237
15,10,2012,0.687234931476902,2012-10-15,"Segunda Feira","SEM RACIONAMENTO",4244
22,10,2012,0.680161579456187,2012-10-22,"Segunda Feira","SEM RACIONAMENTO",4251
29,10,2012,0.674662242582939,2012-10-29,"Segunda Feira","SEM RACIONAMENTO",4258
5,11,2012,0.666311217772769,2012-11-05,"Segunda Feira","SEM RACIONAMENTO",4265
12,11,2012,0.657469527746875,2012-11-12,"Segunda Feira","SEM RACIONAMENTO",4272
19,11,2012,0.650835831191733,2012-11-19,"Segunda Feira","SEM RACIONAMENTO",4279
26,11,2012,0.645678988355203,2012-11-26,"Segunda Feira","SEM RACIONAMENTO",4286
3,12,2012,0.638311723012199,2012-12-03,"Segunda Feira","SEM RACIONAMENTO",4293
10,12,2012,0.631678026457057,2012-12-10,"Segunda Feira","SEM RACIONAMENTO",4300
17,12,2012,0.625046758937637,2012-12-17,"Segunda Feira","SEM RACIONAMENTO",4307
24,12,2012,0.618415491418217,2012-12-24,"Segunda Feira","SEM RACIONAMENTO",4314
31,12,2012,0.611784223898797,2012-12-31,"Segunda Feira","SEM RACIONAMENTO",4321
7,1,2013,0.605152956379376,2013-01-07,"Segunda Feira","SEM RACIONAMENTO",4328
14,1,2013,0.59925768668354,2013-01-14,"Segunda Feira","SEM RACIONAMENTO",4335
21,1,2013,0.592961626093673,2013-01-21,"Segunda Feira","SEM RACIONAMENTO",4342
28,1,2013,0.586153038966591,2013-01-28,"Segunda Feira","SEM RACIONAMENTO",4349
4,2,2013,0.580024581841501,2013-02-04,"Segunda Feira","SEM RACIONAMENTO",4356
11,2,2013,0.572535864712426,2013-02-11,"Segunda Feira","SEM RACIONAMENTO",4363
18,2,2013,0.566407407587336,2013-02-18,"Segunda Feira","SEM RACIONAMENTO",4370
25,2,2013,0.560278950462246,2013-02-25,"Segunda Feira","SEM RACIONAMENTO",4377
4,3,2013,0.553470363335163,2013-03-04,"Segunda Feira","SEM RACIONAMENTO",4384
11,3,2013,0.548024465247786,2013-03-11,"Segunda Feira","SEM RACIONAMENTO",4391
18,3,2013,0.542578567160409,2013-03-18,"Segunda Feira","SEM RACIONAMENTO",4398
25,3,2013,0.539853189080999,2013-03-25,"Segunda Feira","SEM RACIONAMENTO",4405
1,4,2013,0.533044601953916,2013-04-01,"Segunda Feira","SEM RACIONAMENTO",4412
8,4,2013,0.528339559761566,2013-04-08,"Segunda Feira","SEM RACIONAMENTO",4419
15,4,2013,0.523367323639861,2013-04-15,"Segunda Feira","SEM RACIONAMENTO",4426
22,4,2013,0.519638753807513,2013-04-22,"Segunda Feira","SEM RACIONAMENTO",4433
29,4,2013,0.518397516553878,2013-04-29,"Segunda Feira","SEM RACIONAMENTO",4440
6,5,2013,0.515290779866209,2013-05-06,"Segunda Feira","SEM RACIONAMENTO",4447
13,5,2013,0.510318543744504,2013-05-13,"Segunda Feira","SEM RACIONAMENTO",4454
20,5,2013,0.507211807056835,2013-05-20,"Segunda Feira","SEM RACIONAMENTO",4461
27,5,2013,0.502241999970852,2013-05-27,"Segunda Feira","SEM RACIONAMENTO",4468
3,6,2013,0.497891596993825,2013-06-03,"Segunda Feira","SEM RACIONAMENTO",4475
10,6,2013,0.493543623052521,2013-06-10,"Segunda Feira","SEM RACIONAMENTO",4482
17,6,2013,0.490436886364851,2013-06-17,"Segunda Feira","SEM RACIONAMENTO",4489
24,6,2013,0.486708316532503,2013-06-24,"Segunda Feira","SEM RACIONAMENTO",4496
1,7,2013,0.482357913555477,2013-07-01,"Segunda Feira","SEM RACIONAMENTO",4503
8,7,2013,0.478629343723129,2013-07-08,"Segunda Feira","SEM RACIONAMENTO",4510
15,7,2013,0.476766273324816,2013-07-15,"Segunda Feira","SEM RACIONAMENTO",4517
22,7,2013,0.473659536637146,2013-07-22,"Segunda Feira","SEM RACIONAMENTO",4524
29,7,2013,0.469930966804798,2013-07-29,"Segunda Feira","SEM RACIONAMENTO",4531
5,8,2013,0.465704444649563,2013-08-05,"Segunda Feira","SEM RACIONAMENTO",4538
12,8,2013,0.461781551959503,2013-08-12,"Segunda Feira","SEM RACIONAMENTO",4545
19,8,2013,0.457861088305165,2013-08-19,"Segunda Feira","SEM RACIONAMENTO",4552
26,8,2013,0.45281841014754,2013-08-26,"Segunda Feira","SEM RACIONAMENTO",4559
2,9,2013,0.449459053744844,2013-09-02,"Segunda Feira","SEM RACIONAMENTO",4566
9,9,2013,0.444977482838863,2013-09-09,"Segunda Feira","SEM RACIONAMENTO",4573
16,9,2013,0.441615697400446,2013-09-16,"Segunda Feira","SEM RACIONAMENTO",4580
23,9,2013,0.437134126494464,2013-09-23,"Segunda Feira","SEM RACIONAMENTO",4587
30,9,2013,0.432091448336839,2013-09-30,"Segunda Feira","SEM RACIONAMENTO",4594
7,10,2013,0.427051199214936,2013-10-07,"Segunda Feira","SEM RACIONAMENTO",4601
14,10,2013,0.422008521057311,2013-10-14,"Segunda Feira","SEM RACIONAMENTO",4608
21,10,2013,0.416965842899686,2013-10-21,"Segunda Feira","SEM RACIONAMENTO",4615
28,10,2013,0.411364486526139,2013-10-28,"Segunda Feira","SEM RACIONAMENTO",4622
4,11,2013,0.410803379274496,2013-11-04,"Segunda Feira","SEM RACIONAMENTO",4629
11,11,2013,0.4062975180113,2013-11-11,"Segunda Feira","SEM RACIONAMENTO",4636
18,11,2013,0.401288846353774,2013-11-18,"Segunda Feira","SEM RACIONAMENTO",4643
25,11,2013,0.396780556054857,2013-11-25,"Segunda Feira","SEM RACIONAMENTO",4650
2,12,2013,0.392274694791662,2013-12-02,"Segunda Feira","SEM RACIONAMENTO",4657
9,12,2013,0.387266023134136,2013-12-09,"Segunda Feira","SEM RACIONAMENTO",4664
16,12,2013,0.382257351476611,2013-12-16,"Segunda Feira","SEM RACIONAMENTO",4671
23,12,2013,0.380255826042178,2013-12-23,"Segunda Feira","SEM RACIONAMENTO",4678
30,12,2013,0.375747535743261,2013-12-30,"Segunda Feira","SEM RACIONAMENTO",4685
6,1,2014,0.370738864085735,2014-01-06,"Segunda Feira","SEM RACIONAMENTO",4692
13,1,2014,0.36573019242821,2014-01-13,"Segunda Feira","SEM RACIONAMENTO",4699
20,1,2014,0.359383122088193,2014-01-20,"Segunda Feira","SEM RACIONAMENTO",4706
27,1,2014,0.35446432475236,2014-01-27,"Segunda Feira","SEM RACIONAMENTO",4713
3,2,2014,0.349992469989264,2014-02-03,"Segunda Feira","SEM RACIONAMENTO",4720
10,2,2014,0.348651642271051,2014-02-10,"Segunda Feira","SEM RACIONAMENTO",4727
17,2,2014,0.34328590236248,2014-02-17,"Segunda Feira","SEM RACIONAMENTO",4734
24,2,2014,0.341051189498793,2014-02-24,"Segunda Feira","SEM RACIONAMENTO",4741
3,3,2014,0.337028706344155,2014-03-03,"Segunda Feira","SEM RACIONAMENTO",4748
10,3,2014,0.333450736726534,2014-03-10,"Segunda Feira","SEM RACIONAMENTO",4755
17,3,2014,0.329875196144635,2014-03-17,"Segunda Feira","SEM RACIONAMENTO",4762
24,3,2014,0.32898131099916,2014-03-24,"Segunda Feira","SEM RACIONAMENTO",4769
31,3,2014,0.324956398808801,2014-03-31,"Segunda Feira","SEM RACIONAMENTO",4776
7,4,2014,0.321380858226901,2014-04-07,"Segunda Feira","SEM RACIONAMENTO",4783
14,4,2014,0.319143716327492,2014-04-14,"Segunda Feira","SEM RACIONAMENTO",4790
21,4,2014,0.31601511831833,2014-04-21,"Segunda Feira","SEM RACIONAMENTO",4797
28,4,2014,0.312818507308968,2014-04-28,"Segunda Feira","SEM RACIONAMENTO",4804
5,5,2014,0.324509456236063,2014-05-05,"Segunda Feira","SEM RACIONAMENTO",4811
12,5,2014,0.321827800799639,2014-05-12,"Segunda Feira","SEM RACIONAMENTO",4818
19,5,2014,0.321827800799639,2014-05-19,"Segunda Feira","SEM RACIONAMENTO",4825
26,5,2014,0.318696773754755,2014-05-26,"Segunda Feira","SEM RACIONAMENTO",4832
2,6,2014,0.318249831182017,2014-06-02,"Segunda Feira","SEM RACIONAMENTO",4839
9,6,2014,0.315616756460021,2014-06-09,"Segunda Feira","SEM RACIONAMENTO",4846
16,6,2014,0.313219298202999,2014-06-16,"Segunda Feira","SEM RACIONAMENTO",4853
23,6,2014,0.310022687193638,2014-06-23,"Segunda Feira","SEM RACIONAMENTO",4860
30,6,2014,0.310022687193638,2014-06-30,"Segunda Feira","SEM RACIONAMENTO",4867
7,7,2014,0.305626132537905,2014-07-07,"Segunda Feira","SEM RACIONAMENTO",4874
14,7,2014,0.304030256068946,2014-07-14,"Segunda Feira","SEM RACIONAMENTO",4881
21,7,2014,0.301632797811925,2014-07-21,"Segunda Feira","SEM RACIONAMENTO",4888
28,7,2014,0.299235339554904,2014-07-28,"Segunda Feira","SEM RACIONAMENTO",4895
4,8,2014,0.296437090403851,2014-08-04,"Segunda Feira","SEM RACIONAMENTO",4902
11,8,2014,0.293641270288521,2014-08-11,"Segunda Feira","SEM RACIONAMENTO",4909
18,8,2014,0.290444659279159,2014-08-18,"Segunda Feira","SEM RACIONAMENTO",4916
25,8,2014,0.287248048269798,2014-08-25,"Segunda Feira","SEM RACIONAMENTO",4923
1,9,2014,0.284051437260436,2014-09-01,"Segunda Feira","SEM RACIONAMENTO",4930
8,9,2014,0.281255617145106,2014-09-08,"Segunda Feira","SEM RACIONAMENTO",4937
15,9,2014,0.278858158888085,2014-09-15,"Segunda Feira","SEM RACIONAMENTO",4944
22,9,2014,0.276460700631063,2014-09-22,"Segunda Feira","SEM RACIONAMENTO",4951
29,9,2014,0.271459316080702,2014-09-29,"Segunda Feira","SEM RACIONAMENTO",4958
6,10,2014,0.268272421214226,2014-10-06,"Segunda Feira","SEM RACIONAMENTO",4965
13,10,2014,0.265794804778399,2014-10-13,"Segunda Feira","SEM RACIONAMENTO",4972
20,10,2014,0.262607909911923,2014-10-20,"Segunda Feira","SEM RACIONAMENTO",4979
27,10,2014,0.259066375830123,2014-10-27,"Segunda Feira","SEM RACIONAMENTO",4986
3,11,2014,0.255879480963647,2014-11-03,"Segunda Feira","SEM RACIONAMENTO",4993
10,11,2014,0.252340375917568,2014-11-10,"Segunda Feira","SEM RACIONAMENTO",5000
17,11,2014,0.248798841835768,2014-11-17,"Segunda Feira","SEM RACIONAMENTO",5007
24,11,2014,0.245611946969292,2014-11-24,"Segunda Feira","SEM RACIONAMENTO",5014
1,12,2014,0.242425052102816,2014-12-01,"Segunda Feira","SEM RACIONAMENTO",5021
8,12,2014,0.239398473593953,2014-12-08,"Segunda Feira","FASE 1",5028
15,12,2014,0.236571076014244,2014-12-15,"Segunda Feira","FASE 1",5035
22,12,2014,0.233743678434535,2014-12-22,"Segunda Feira","FASE 1",5042
29,12,2014,0.230916280854826,2014-12-29,"Segunda Feira","FASE 1",5049
5,1,2015,0.228088883275117,2015-01-05,"Segunda Feira","FASE 1",5056
12,1,2015,0.224945711051627,2015-01-12,"Segunda Feira","FASE 1",5063
19,1,2015,0.221802538828136,2015-01-19,"Segunda Feira","FASE 1",5070
26,1,2015,0.218661795640367,2015-01-26,"Segunda Feira","FASE 1",5077
2,2,2015,0.215834398060658,2015-02-02,"Segunda Feira","FASE 1",5084
9,2,2015,0.222118313471918,2015-02-09,"Segunda Feira","FASE 1",5091
16,2,2015,0.219290915892209,2015-02-16,"Segunda Feira","FASE 1",5098
23,2,2015,0.216776863920561,2015-02-23,"Segunda Feira","FASE 1",5105
2,3,2015,0.214262811948913,2015-03-02,"Segunda Feira","FASE 1",5112
9,3,2015,0.213007000480949,2015-03-09,"Segunda Feira","FASE 1",5119
16,3,2015,0.210492948509301,2015-03-16,"Segunda Feira","FASE 1",5126
23,3,2015,0.208386974538848,2015-03-23,"Segunda Feira","FASE 1",5133
30,3,2015,0.205841345102821,2015-03-30,"Segunda Feira","FASE 1",5140
6,4,2015,0.203011518487391,2015-04-06,"Segunda Feira","FASE 1",5147
13,4,2015,0.203859251954159,2015-04-13,"Segunda Feira","FASE 1",5154
20,4,2015,0.201313622518133,2015-04-20,"Segunda Feira","FASE 1",5161
27,4,2015,0.198765564046385,2015-04-27,"Segunda Feira","FASE 1",5168
4,5,2015,0.195935737430955,2015-05-04,"Segunda Feira","FASE 1",5175
11,5,2015,0.193105910815524,2015-05-11,"Segunda Feira","FASE 1",5182
18,5,2015,0.190560281379498,2015-05-18,"Segunda Feira","FASE 1",5189
25,5,2015,0.188014651943471,2015-05-25,"Segunda Feira","FASE 1",5196
1,6,2015,0.18603255879481,2015-06-01,"Segunda Feira","FASE 1",5203
8,6,2015,0.184618860004955,2015-06-08,"Segunda Feira","FASE 2",5210
15,6,2015,0.182354998712611,2015-06-15,"Segunda Feira","FASE 2",5217
22,6,2015,0.180173724634794,2015-06-22,"Segunda Feira","FASE 2",5224
29,6,2015,0.17863857405887,2015-06-29,"Segunda Feira","FASE 2",5231
6,7,2015,0.177615950020161,2015-07-06,"Segunda Feira","FASE 2",5238
13,7,2015,0.176083228479958,2015-07-13,"Segunda Feira","FASE 2",5245
20,7,2015,0.174293029153287,2015-07-20,"Segunda Feira","FASE 2",5252
27,7,2015,0.173525453865325,2015-07-27,"Segunda Feira","FASE 2",5259
3,8,2015,0.171992732325122,2015-08-03,"Segunda Feira","FASE 2",5266
10,8,2015,0.169947484247703,2015-08-10,"Segunda Feira","FASE 2",5273
17,8,2015,0.168157284921032,2015-08-17,"Segunda Feira","FASE 2",5280
24,8,2015,0.165856988092867,2015-08-24,"Segunda Feira","FASE 2",5287
31,8,2015,0.163811740015449,2015-08-31,"Segunda Feira","FASE 2",5294
7,9,2015,0.161509014151562,2015-09-07,"Segunda Feira","FASE 2",5301
14,9,2015,0.159208717323397,2015-09-14,"Segunda Feira","FASE 2",5308
21,9,2015,0.156908420495232,2015-09-21,"Segunda Feira","FASE 2",5315
28,9,2015,0.154219477951643,2015-09-28,"Segunda Feira","FASE 2",5322
5,10,2015,0.151909464980592,2015-10-05,"Segunda Feira","FASE 2",5329
12,10,2015,0.149366264580287,2015-10-12,"Segunda Feira","FASE 2",5336
19,10,2015,0.147287010002769,2015-10-19,"Segunda Feira","FASE 2",5343
